Statistic,ipv4_prefix_count,ipv6_prefix_count,ipv4_neighbor_count,ipv6_neighbor_count,Total_Changes
27814,9.0,2.0,2.0,5.0,18.0
7004,17.0,6.0,2.0,7.0,32.0
7418,2.0,,,8.0,10.0
23947,23.0,17.0,1.0,8.0,49.0
9255,13.0,,7.0,7.0,27.0
9790,19.0,10.0,4.0,6.0,39.0
28022,3.0,5.0,,8.0,16.0
45638,10.0,2.0,2.0,5.0,19.0
10242,11.0,11.0,1.0,,23.0
138322,12.0,7.0,3.0,7.0,29.0
51346,3.0,6.0,,,9.0
13445,12.0,11.0,6.0,10.0,39.0
62904,12.0,7.0,3.0,18.0,40.0
49532,5.0,,1.0,7.0,13.0
47638,9.0,5.0,,2.0,16.0
32298,13.0,,,11.0,24.0
32323,9.0,8.0,2.0,10.0,29.0
6327,16.0,18.0,15.0,19.0,68.0
36692,17.0,10.0,7.0,20.0,54.0
135377,9.0,4.0,,18.0,31.0
38731,15.0,12.0,,12.0,39.0
11492,12.0,,1.0,23.0,36.0
62887,10.0,7.0,2.0,4.0,23.0
399404,2.0,,,,2.0
39324,3.0,,,,3.0
22653,1.0,1.0,,7.0,9.0
32475,3.0,,,11.0,14.0
56308,5.0,7.0,,3.0,15.0
6391,7.0,5.0,,,12.0
21559,16.0,17.0,,6.0,39.0
53597,12.0,14.0,,2.0,28.0
32621,10.0,12.0,,,22.0
398987,14.0,12.0,,,26.0
202265,8.0,11.0,4.0,3.0,26.0
917,15.0,19.0,3.0,8.0,45.0
62513,11.0,20.0,1.0,1.0,33.0
835,15.0,20.0,,2.0,37.0
16552,9.0,15.0,5.0,1.0,30.0
4459,7.0,,,1.0,8.0
62809,6.0,,,4.0,10.0
10929,5.0,8.0,1.0,4.0,18.0
16696,8.0,3.0,,10.0,21.0
40545,4.0,8.0,,1.0,13.0
398355,3.0,3.0,1.0,7.0,14.0
33588,12.0,3.0,8.0,1.0,24.0
53356,16.0,19.0,21.0,17.0,73.0
17177,1.0,,,5.0,6.0
60271,2.0,1.0,1.0,1.0,5.0
395777,1.0,,,1.0,2.0
26827,10.0,3.0,,2.0,15.0
19255,4.0,7.0,,,11.0
4138,3.0,4.0,5.0,1.0,13.0
8047,10.0,7.0,,2.0,19.0
53667,18.0,23.0,21.0,11.0,73.0
136620,16.0,10.0,,,26.0
46475,7.0,5.0,10.0,20.0,42.0
23550,9.0,1.0,,,10.0
26721,3.0,,,7.0,10.0
52210,14.0,14.0,7.0,1.0,36.0
212934,4.0,10.0,4.0,1.0,19.0
400115,7.0,10.0,,,17.0
12042,15.0,8.0,,10.0,33.0
15054,1.0,,,,1.0
36369,17.0,20.0,5.0,3.0,45.0
16724,10.0,2.0,1.0,5.0,18.0
25651,4.0,,,,4.0
63351,3.0,6.0,,3.0,12.0
22299,3.0,,,1.0,4.0
396893,1.0,1.0,,,2.0
397095,9.0,7.0,1.0,,17.0
18988,2.0,3.0,,3.0,8.0
56655,19.0,19.0,14.0,7.0,59.0
211144,1.0,5.0,7.0,1.0,14.0
29695,11.0,8.0,1.0,4.0,24.0
30500,7.0,,,3.0,10.0
979,9.0,,,21.0,30.0
398395,4.0,1.0,2.0,14.0,21.0
62853,4.0,1.0,2.0,2.0,9.0
16713,11.0,10.0,3.0,5.0,29.0
20448,4.0,1.0,,3.0,8.0
212895,17.0,21.0,8.0,,46.0
400509,1.0,1.0,1.0,13.0,16.0
20119,9.0,3.0,,1.0,13.0
4764,22.0,17.0,6.0,16.0,61.0
54681,8.0,14.0,20.0,3.0,45.0
4922,7.0,4.0,1.0,3.0,15.0
22652,19.0,14.0,1.0,9.0,43.0
5670,10.0,6.0,5.0,1.0,22.0
924,18.0,22.0,8.0,9.0,57.0
397554,2.0,,,,2.0
30036,13.0,4.0,19.0,23.0,59.0
19969,6.0,9.0,1.0,4.0,20.0
32329,2.0,6.0,,,8.0
15290,18.0,7.0,6.0,8.0,39.0
7782,7.0,10.0,,,17.0
237,15.0,13.0,7.0,16.0,51.0
210,7.0,2.0,,3.0,12.0
40111,3.0,,,,3.0
397952,7.0,7.0,2.0,2.0,18.0
15011,9.0,5.0,1.0,1.0,16.0
21782,3.0,7.0,,1.0,11.0
23428,7.0,8.0,4.0,2.0,21.0
33185,6.0,5.0,,1.0,12.0
53698,2.0,2.0,,2.0,6.0
23379,17.0,15.0,,,32.0
11232,10.0,9.0,5.0,8.0,32.0
398143,8.0,2.0,,1.0,11.0
210630,7.0,9.0,9.0,9.0,34.0
398491,3.0,7.0,,4.0,14.0
1001,1.0,3.0,,,4.0
14979,8.0,4.0,1.0,9.0,22.0
397674,3.0,,,3.0,6.0
36222,5.0,5.0,,,10.0
21632,4.0,3.0,,,7.0
395859,4.0,,,2.0,6.0
60326,11.0,19.0,7.0,2.0,39.0
395332,2.0,10.0,5.0,2.0,19.0
400429,1.0,,5.0,1.0,7.0
14860,7.0,7.0,2.0,4.0,20.0
399244,3.0,,1.0,8.0,12.0
397244,2.0,3.0,,1.0,6.0
26073,7.0,9.0,6.0,4.0,26.0
63186,2.0,,,3.0,5.0
40893,4.0,5.0,,,9.0
134176,16.0,6.0,5.0,9.0,36.0
267845,6.0,11.0,1.0,3.0,21.0
30542,1.0,,,,1.0
32425,12.0,4.0,,1.0,17.0
394256,8.0,10.0,1.0,5.0,24.0
11260,15.0,9.0,1.0,6.0,31.0
210667,9.0,21.0,12.0,3.0,45.0
400597,3.0,4.0,1.0,,8.0
32678,1.0,,,2.0,3.0
8001,15.0,11.0,1.0,3.0,30.0
4213,14.0,13.0,7.0,16.0,50.0
29909,13.0,7.0,,6.0,26.0
36262,2.0,4.0,3.0,,9.0
61138,18.0,12.0,6.0,18.0,54.0
397326,3.0,1.0,,,4.0
150698,1.0,3.0,22.0,8.0,34.0
397270,3.0,5.0,2.0,8.0,18.0
46844,10.0,12.0,3.0,15.0,40.0
210000,5.0,9.0,6.0,2.0,22.0
208188,8.0,8.0,2.0,1.0,19.0
50131,10.0,11.0,4.0,12.0,37.0
6233,15.0,17.0,4.0,5.0,41.0
803,13.0,5.0,1.0,,19.0
12186,18.0,16.0,1.0,,35.0
57695,18.0,19.0,6.0,10.0,53.0
23175,5.0,,,,5.0
5690,4.0,,,4.0,8.0
395605,2.0,6.0,,5.0,13.0
32899,6.0,6.0,,1.0,13.0
212027,14.0,14.0,2.0,12.0,42.0
101,7.0,8.0,1.0,,16.0
32354,8.0,9.0,2.0,3.0,22.0
